457554
192817001641, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 236, 19.80, 11.92, 0, 0, 3, 4, 229, 0, 39, 28, 23, 30, 24, 31, 23, 38, 0, 0, 0, 0, 0, 0
192817001642, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 232, 19.00, 12.21, 0, 1, 3, 5, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 26, 45, 47, 41, 39
190420000109, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 381, 22.00, 17.32, 0, 1, 6, 4, 363, 7, 0, 0, 0, 0, 0, 119, 127, 135, 0, 0, 0, 0, 0, 0
190627000214, Public, Town: Fringe (31), Regular school, N/A, N/A, N/A, N/A, N/A, no, 655, 36.00, 18.19, 1, 16, 33, 12, 569, 24, 112, 156, 129, 133, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0
190627000215, Public, Town: Fringe (31), Regular school, N/A, N/A, N/A, N/A, N/A, no, 520, 31.00, 16.77, 2, 17, 18, 3, 472, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 112, 144, 123
190627001561, Public, Rural: Fringe (41), Regular school, N/A, N/A, N/A, N/A, N/A, no, 468, 26.00, 18.00, 0, 10, 14, 5, 432, 7, 0, 0, 0, 0, 0, 0, 0, 153, 161, 154, 0, 0, 0, 0
190627000216, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 308, 18.00, 17.11, 0, 4, 16, 3, 281, 4, 0, 0, 0, 0, 0, 169, 139, 0, 0, 0, 0, 0, 0, 0
190705000313, Public, Town: Remote (33), Regular school, N/A, N/A, N/A, N/A, N/A, no, 481, 32.50, 14.80, 0, 2, 3, 1, 469, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 109, 139, 106
190705000314, Public, Rural: Fringe (41), Regular school, N/A, N/A, N/A, N/A, N/A, no, 329, 24.00, 13.71, 1, 1, 4, 2, 317, 4, 0, 0, 0, 0, 0, 0, 0, 113, 108, 108, 0, 0, 0, 0
190705000315, Public, Town: Remote (33), Regular school, N/A, N/A, N/A, N/A, N/A, no, 268, 23.00, 11.65, 0, 0, 0, 2, 266, 0, 0, 89, 92, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
190705000317, Public, Town: Remote (33), Regular school, N/A, N/A, N/A, N/A, N/A, no, 322, 25.00, 12.88, 1, 0, 4, 3, 314, 0, 0, 0, 0, 0, 111, 102, 109, 0, 0, 0, 0, 0, 0, 0
