191854001065, Rural: Distant (42), Regular school, no, 8.00, 119, 14.88, 0, 0, 1, 1, 117, 0, 17, 24, 18, 19, 22, 19, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191854001064, Rural: Distant (42), Regular school, no, 11.35, 145, 12.78, 0, 0, 2, 2, 141, 0, 1, 37, 18, 20, N/A, 19, 50, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191854000725, Rural: Distant (42), Regular school, no, 9.00, 157, 17.44, 0, 0, 1, 2, 154, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 52, 57, 48, N/A, N/A, N/A, N/A
191851001063, Town: Distant (32), Regular school, no, 28.30, 349, 12.33, 0, 11, 8, 4, 318, 8, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 101, 130, 118, N/A, N/A, N/A, N/A
191851001062, Town: Distant (32), Regular school, no, 39.28, 560, 14.26, 2, 12, 14, 4, 524, 4, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 141, 129, 147, 143
191851001061, Town: Distant (32), Regular school, no, 25.00, 299, 11.96, 3, 11, 10, 4, 266, 5, 33, 86, 86, 94, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191851001060, Town: Distant (32), Regular school, no, 22.75, 293, 12.88, 2, 12, 12, 4, 254, 9, N/A, N/A, N/A, N/A, 100, 108, 85, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191851001029, Town: Distant (32), Other/alternative school, no, 2.75, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191848001059, Rural: Remote (43), Regular school, no, 16.23, 204, 12.57, 3, 0, 6, 4, 191, 0, 33, 39, 20, 21, 36, 21, 34, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191848001057, Rural: Remote (43), Regular school, no, 21.07, 256, 12.15, 6, 2, 0, 1, 247, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 71, 62, 58, 65
191833001053, Rural: Remote (43), Regular school, no, 25.84, 369, 14.28, 0, 0, 10, 6, 347, 6, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 62, 46, 73, 55, 64, 69
191833001052, Rural: Distant (42), Regular school, no, 24.00, 379, 15.79, 1, 2, 5, 1, 367, 3, 64, 51, 46, 48, 43, 41, 46, 40, N/A, N/A, N/A, N/A, N/A, N/A
191830001050, Rural: Remote (43), Regular school, no, 21.38, 238, 11.13, 1, 0, 1, 3, 232, 1, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 52, 63, 61, 62
191830001049, Rural: Remote (43), Regular school, no, 12.60, 188, 14.92, 0, 1, 3, 4, 180, 0, 34, 37, 24, 28, 29, 36, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191824001046, Rural: Distant (42), Regular school, no, 17.93, 166, 9.26, 0, 0, 2, 4, 159, 1, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 33, 53, 45, 35
191824001045, Rural: Distant (42), Regular school, no, 9.60, 141, 14.69, 0, 0, 0, 1, 140, 0, 33, 20, 21, 21, 16, 30, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191824000779, Rural: Distant (42), Other/alternative school, no, 1.00, 7, 7.00, 0, 0, 0, 1, 6, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 2, 5
191818001041, Rural: Distant (42), Regular school, no, 6.00, 102, 17.00, 0, 0, 1, 2, 99, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 55, 47, N/A, N/A, N/A, N/A
191818001040, Rural: Distant (42), Regular school, no, 14.57, 181, 12.42, 0, 0, 2, 0, 177, 2, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 49, 46, 39, 47
191818001039, Rural: Distant (42), Regular school, no, 24.25, 369, 15.22, 0, 0, 7, 1, 361, 0, 17, 42, 48, 63, 48, 45, 51, 55, N/A, N/A, N/A, N/A, N/A, N/A
191812001484, Town: Remote (33), Regular school, no, 6.00, 110, 18.33, 0, 0, 2, 0, 106, 2, N/A, N/A, N/A, N/A, N/A, 57, 53, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191812001068, Town: Remote (33), Regular school, no, 18.00, 184, 10.22, 0, 0, 2, 0, 177, 5, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 53, 71, 60, N/A, N/A, N/A, N/A
191812001038, Rural: Distant (42), Regular school, no, 16.60, 287, 17.29, 0, 0, 6, 3, 278, 0, 46, 72, 60, 63, 46, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191812001036, Rural: Distant (42), Regular school, no, 20.40, 261, 12.79, 0, 0, 3, 1, 257, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 56, 61, 68, 76
191803001994, Rural: Remote (43), Regular school, no, 8.00, 105, 13.12, 0, 0, 0, 0, 105, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 39, 33, 33, N/A, N/A, N/A, N/A
191803001964, Rural: Remote (43), Regular school, no, 17.00, 201, 11.82, 0, 2, 2, 5, 192, 0, N/A, 40, 28, 40, 24, 38, 31, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191803001031, Rural: Remote (43), Regular school, no, 13.30, 173, 13.01, 0, 0, 1, 5, 167, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 41, 42, 47, 43
191788001026, Rural: Remote (43), Regular school, no, 13.00, 92, 7.08, 0, 0, 0, 1, 91, 0, 8, 18, 13, 13, 6, 13, 13, 8, N/A, N/A, N/A, N/A, N/A, N/A
191782002106, Rural: Distant (42), Regular school, no, 8.00, 137, 17.12, 0, 1, 16, 3, 117, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 71, 66, N/A, N/A, N/A, N/A
191782001025, Rural: Distant (42), Regular school, no, 27.00, 290, 10.74, 4, 4, 19, 2, 261, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 79, 73, 71, 67
191782001023, Rural: Distant (42), Regular school, no, 34.75, 467, 13.44, 1, 1, 45, 3, 415, 2, 54, 61, 58, 61, 60, 56, 64, 53, N/A, N/A, N/A, N/A, N/A, N/A
191755001019, Rural: Distant (42), Regular school, no, 20.00, 241, 12.05, 0, 1, 9, 5, 224, 2, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 38, 34, 40, 33, 43, 29, 24
191755001018, Rural: Distant (42), Regular school, no, 17.00, 250, 14.71, 1, 0, 12, 3, 230, 4, 11, 40, 45, 40, 32, 43, 39, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191746001014, Rural: Distant (42), Regular school, no, 24.25, 325, 13.40, 1, 1, 5, 0, 311, 7, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 47, 49, 53, 56, 55, 65
191746001013, Rural: Distant (42), Regular school, no, 25.00, 391, 15.64, 6, 6, 8, 1, 367, 3, 38, 48, 46, 44, 54, 52, 60, 49, N/A, N/A, N/A, N/A, N/A, N/A
191725001981, Town: Distant (32), Regular school, no, 5.50, 134, 24.36, 0, 2, 0, 1, 129, 2, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 43, 39, 52, N/A, N/A, N/A, N/A
191725001009, Town: Distant (32), Regular school, no, 12.17, 173, 14.22, 0, 2, 3, 3, 164, 1, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 44, 37, 44, 48
191725001008, Town: Distant (32), Regular school, no, 25.05, 345, 13.77, 2, 4, 4, 4, 322, 9, 50, 64, 39, 59, 41, 46, 46, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191722002092, Rural: Fringe (41), Regular school, no, 36.50, 509, 13.95, 0, 47, 11, 56, 393, 2, 51, 70, 83, 88, 66, 72, 79, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191722001525, Suburb: Midsize (22), Regular school, no, 33.85, 499, 14.74, 0, 17, 22, 17, 440, 3, 63, 98, 69, 71, 63, 64, 71, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191722001007, Suburb: Midsize (22), Regular school, no, 26.75, 447, 16.71, 5, 11, 13, 27, 386, 5, N/A, 84, 72, 87, 66, 61, 77, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191722001006, Suburb: Midsize (22), Regular school, no, 28.00, 541, 19.32, 1, 16, 15, 39, 466, 4, 57, 78, 78, 92, 74, 75, 87, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191722001005, Rural: Fringe (41), Regular school, no, 55.00, 761, 13.84, 1, 25, 23, 31, 673, 8, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 256, 247, 258, N/A, N/A, N/A, N/A
191722001004, Rural: Fringe (41), Regular school, no, 105.00, 1710, 16.29, 6, 75, 43, 70, 1513, 3, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 432, 431, 422, 425
191722001003, Suburb: Midsize (22), Regular school, no, 28.50, 452, 15.86, 1, 14, 10, 11, 413, 3, N/A, 73, 76, 68, 79, 74, 82, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191722001002, City: Midsize (12), Regular school, no, 28.00, 417, 14.89, 3, 23, 18, 9, 354, 10, 1, 83, 52, 61, 71, 76, 73, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191722000810, Rural: Fringe (41), Regular school, no, 46.50, 701, 15.08, 0, 66, 13, 31, 589, 2, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 224, 219, 258, N/A, N/A, N/A, N/A
191722000368, Suburb: Midsize (22), Regular school, no, 32.00, 459, 14.34, 0, 57, 4, 13, 369, 16, N/A, 69, 76, 88, 87, 64, 75, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191710001947, Rural: Distant (42), Regular school, no, 8.00, 139, 17.38, 1, 0, 4, 3, 131, 0, 13, 19, 22, 20, 29, 36, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191710001001, Rural: Distant (42), Regular school, no, 21.76, 256, 11.76, 1, 1, 7, 3, 240, 4, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 69, 64, 61, 62
191710001000, Rural: Distant (42), Regular school, no, 15.50, 177, 11.42, 0, 3, 6, 4, 164, 0, 26, 35, 31, 22, 34, 29, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191710000337, Rural: Distant (42), Regular school, no, 20.00, 260, 13.00, 0, 0, 6, 3, 248, 3, N/A, N/A, N/A, N/A, N/A, N/A, 58, 68, 60, 74, N/A, N/A, N/A, N/A
191668000997, Rural: Fringe (41), Regular school, no, 43.50, 721, 16.57, 1, 9, 71, 4, 626, 10, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 243, 240, 238, N/A, N/A, N/A, N/A
191668000996, Rural: Fringe (41), Regular school, no, 55.83, 904, 16.19, 5, 9, 74, 4, 798, 14, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 223, 237, 228, 216
191668000995, City: Small (13), Regular school, no, 36.75, 579, 15.76, 5, 3, 64, 8, 492, 7, 110, 213, 256, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191668000994, Rural: Fringe (41), Regular school, no, 53.50, 970, 18.13, 5, 9, 80, 9, 854, 13, N/A, N/A, N/A, 229, 256, 232, 253, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191662000992, Rural: Remote (43), Regular school, no, 15.69, 187, 11.92, 0, 0, 45, 1, 139, 2, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 31, 37, 30, 36, 26, 27
191662000991, Rural: Remote (43), Regular school, no, 19.50, 234, 12.00, 2, 1, 62, 0, 168, 1, N/A, 36, 34, 32, 30, 35, 37, 30, N/A, N/A, N/A, N/A, N/A, N/A
191653001101, Rural: Fringe (41), Other/alternative school, no, 0.63, 20, 31.75, 0, 1, 3, 0, 15, 1, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 8, 12
191653000988, Rural: Fringe (41), Regular school, no, 40.00, 636, 15.90, 4, 4, 46, 6, 563, 13, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 152, 168, 150, 166
191653000987, Town: Distant (32), Regular school, no, 26.70, 397, 14.87, 1, 2, 16, 6, 363, 9, N/A, 56, 58, 71, 71, 71, 70, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191653000985, Town: Distant (32), Regular school, no, 17.00, 263, 15.47, 2, 0, 12, 0, 244, 5, N/A, 40, 41, 45, 48, 44, 45, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191653000984, Rural: Fringe (41), Regular school, no, 31.00, 483, 15.58, 3, 5, 37, 4, 424, 10, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 145, 155, 183, N/A, N/A, N/A, N/A
191653000983, Town: Distant (32), Regular school, no, 19.50, 283, 14.51, 6, 5, 48, 2, 216, 6, 41, 35, 39, 48, 45, 32, 43, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191644000981, Rural: Distant (42), Regular school, no, 20.13, 301, 14.95, 3, 3, 1, 1, 293, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 54, 40, 45, 45, 55, 62
191644000980, Rural: Distant (42), Regular school, no, 20.00, 347, 17.35, 4, 7, 7, 4, 323, 2, 32, 52, 45, 40, 45, 44, 44, 45, N/A, N/A, N/A, N/A, N/A, N/A
191642000979, Rural: Remote (43), Regular school, no, 4.00, 63, 15.75, 1, 1, 1, 0, 60, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 17, 24, 22, N/A, N/A, N/A, N/A
191642000978, Rural: Remote (43), Regular school, no, 15.50, 123, 7.94, 0, 0, 3, 2, 117, 1, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 25, 28, 28, 42
191642000977, Rural: Remote (43), Regular school, no, 9.00, 143, 15.89, 0, 1, 5, 3, 134, 0, 30, 23, 13, 14, 22, 23, 18, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191632002019, Rural: Remote (43), Regular school, no, 3.00, 58, 19.33, 0, 2, 3, 1, 49, 3, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 14, 18, 26, N/A, N/A, N/A, N/A
191632000975, Rural: Remote (43), Regular school, no, 13.26, 126, 9.50, 1, 0, 6, 4, 109, 6, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 37, 25, 26, 38
191632000974, Rural: Remote (43), Regular school, no, 17.13, 230, 13.43, 2, 2, 13, 3, 197, 13, 48, 43, 36, 30, 26, 21, 26, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191614000967, Rural: Distant (42), Regular school, no, 15.40, 162, 10.52, 1, 5, 2, 1, 153, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 30, 25, 14, 24, 20, 23, 26
191614000966, Rural: Distant (42), Regular school, no, 10.65, 196, 18.40, 0, 0, 9, 3, 183, 1, 34, 30, 28, 34, 25, 27, 18, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191611000965, Rural: Remote (43), Regular school, no, 17.13, 203, 11.85, 0, 0, 4, 3, 196, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 53, 46, 51, 53
191611000964, Rural: Remote (43), Regular school, no, 6.00, 162, 27.00, 0, 0, 6, 1, 154, 1, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 53, 54, 55, N/A, N/A, N/A, N/A
191611000963, Rural: Remote (43), Regular school, no, 22.45, 330, 14.70, 0, 0, 11, 5, 313, 1, N/A, 66, 43, 58, 60, 46, 57, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191584002132, Town: Distant (32), Regular school, no, 33.00, 506, 15.33, 2, 4, 20, 1, 473, 6, N/A, N/A, N/A, 119, 131, 140, 116, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191584002114, Town: Distant (32), Regular school, no, 21.00, 318, 15.14, 1, 2, 10, 4, 294, 7, 55, 142, 121, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191584000949, Town: Distant (32), Regular school, no, 32.00, 412, 12.88, 1, 1, 12, 6, 386, 6, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 131, 145, 136, N/A, N/A, N/A, N/A
191584000948, Town: Distant (32), Regular school, no, 38.00, 636, 16.74, 3, 2, 11, 4, 610, 6, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 158, 146, 168, 164
191584000524, Town: Distant (32), Other/alternative school, no, 3.00, 26, 8.67, 0, 0, 1, 0, 24, 1, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 10, 10, 6
191575000943, Rural: Distant (42), Regular school, no, 5.67, 108, 19.05, 0, 1, 2, 1, 103, 1, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 34, 48, 26, N/A, N/A, N/A, N/A
191575000942, Rural: Distant (42), Regular school, no, 2.00, 45, 22.50, 0, 0, 1, 0, 43, 1, N/A, N/A, N/A, N/A, N/A, N/A, 45, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191575000941, Rural: Distant (42), Regular school, no, 14.13, 142, 10.05, 0, 4, 1, 0, 135, 2, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 35, 42, 34, 31
191575000940, Rural: Distant (42), Regular school, no, 14.47, 174, 12.02, 0, 5, 3, 0, 162, 4, N/A, 46, 29, 37, 24, 38, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191566000939, Rural: Remote (43), Regular school, no, 14.00, 139, 9.93, 0, 0, 1, 0, 137, 1, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 18, 25, 20, 20, 21, 35
191566000938, Rural: Remote (43), Regular school, no, 15.00, 201, 13.40, 0, 0, 2, 0, 193, 6, 40, 26, 18, 26, 26, 19, 26, 20, N/A, N/A, N/A, N/A, N/A, N/A
191563000937, Town: Remote (33), Regular school, no, 17.75, 187, 10.54, 1, 0, 6, 4, 168, 8, N/A, N/A, 39, 31, 31, 36, 50, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191563000936, Town: Remote (33), Regular school, no, 19.00, 208, 10.95, 1, 1, 16, 17, 160, 13, N/A, N/A, 35, 46, 42, 43, 42, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191563000933, Town: Remote (33), Regular school, no, 33.50, 475, 14.18, 9, 5, 14, 13, 392, 42, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 159, 151, 165, N/A, N/A, N/A, N/A
191563000932, Town: Remote (33), Regular school, no, 40.98, 675, 16.47, 6, 5, 19, 36, 585, 24, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 166, 162, 165, 182
191563000930, Town: Remote (33), Regular school, no, 30.00, 407, 13.57, 0, 6, 15, 14, 354, 18, 36, 123, 44, 53, 54, 58, 39, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191545002018, Suburb: Large (21), Regular school, no, 35.60, 554, 15.56, 1, 32, 35, 27, 446, 13, 48, 80, 80, 96, 75, 81, 94, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191545001412, Suburb: Large (21), Regular school, no, 38.24, 547, 14.30, 1, 33, 48, 16, 428, 21, 16, 78, 73, 108, 86, 100, 86, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191545000927, Rural: Fringe (41), Regular school, no, 81.26, 1282, 15.78, 3, 46, 44, 44, 1112, 33, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 410, 428, 444
191545000926, Rural: Fringe (41), Regular school, no, 58.63, 945, 16.12, 2, 53, 39, 40, 787, 24, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 497, 448, N/A, N/A, N/A
191545000749, Suburb: Large (21), Regular school, no, 65.38, 963, 14.73, 3, 43, 36, 28, 824, 29, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 492, 471, N/A, N/A, N/A, N/A, N/A
191545000653, Suburb: Large (21), Regular school, no, 38.50, 699, 18.16, 1, 59, 22, 20, 582, 15, 40, 117, 114, 98, 115, 104, 111, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191545000532, Suburb: Large (21), Regular school, no, 35.40, 489, 13.81, 0, 20, 25, 22, 396, 26, 1, 88, 78, 67, 84, 74, 97, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191545000478, Rural: Fringe (41), Regular school, no, 43.90, 796, 18.13, 0, 54, 34, 34, 637, 37, 75, 108, 120, 120, 129, 122, 122, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191533002057, Rural: Distant (42), Regular school, no, 2.00, 46, 23.00, 0, 0, 0, 0, 46, 0, N/A, 9, 6, 7, 6, 5, 4, 2, 5, 2, N/A, N/A, N/A, N/A
191533002051, Rural: Distant (42), Regular school, no, 11.75, 219, 18.64, 1, 0, 3, 1, 210, 4, N/A, N/A, N/A, N/A, N/A, N/A, 55, 48, 62, 54, N/A, N/A, N/A, N/A
191533002017, Rural: Distant (42), Regular school, no, 2.00, 41, 20.50, 0, 0, 0, 0, 41, 0, N/A, 7, 5, 4, 6, 4, 4, 3, 6, 2, N/A, N/A, N/A, N/A
191533002016, Rural: Distant (42), Regular school, no, 2.00, 37, 18.50, 0, 0, 0, 0, 37, 0, N/A, 3, 7, 2, 6, 4, 5, 3, 4, 3, N/A, N/A, N/A, N/A
191533000924, Rural: Distant (42), Regular school, no, 20.75, 246, 11.86, 0, 1, 6, 1, 233, 5, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 57, 56, 65, 68
191533000923, Rural: Distant (42), Regular school, no, 24.00, 314, 13.08, 0, 0, 6, 0, 303, 5, 2, 64, 63, 55, 67, 63, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191521000919, Town: Remote (33), Regular school, no, 16.25, 318, 19.57, 0, 4, 28, 0, 282, 4, N/A, N/A, N/A, N/A, N/A, N/A, 90, 68, 80, 80, N/A, N/A, N/A, N/A
191521000918, Town: Remote (33), Regular school, no, 29.78, 334, 11.22, 3, 4, 15, 1, 304, 7, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 74, 74, 90, 96
191521000076, Town: Remote (33), Regular school, no, 32.42, 480, 14.81, 0, 6, 18, 2, 440, 14, 91, 86, 78, 81, 77, 67, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191518000914, Rural: Distant (42), Regular school, no, 10.00, 151, 15.10, 0, 0, 3, 0, 145, 3, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 18, 18, 24, 27, 18, 21, 25
191518000913, Rural: Distant (42), Regular school, no, 10.88, 191, 17.56, 0, 0, 2, 0, 189, 0, 59, 28, 22, 19, 19, 23, 21, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191488000912, Rural: Distant (42), Regular school, no, 17.00, 225, 13.24, 0, 0, 4, 1, 220, 0, N/A, N/A, N/A, N/A, N/A, N/A, 46, 61, 52, 66, N/A, N/A, N/A, N/A
191488000911, Rural: Remote (43), Regular school, no, 10.60, 122, 11.51, 0, 0, 6, 0, 116, 0, 19, 15, 28, 18, 22, 20, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191485000910, Rural: Distant (42), Regular school, no, 23.00, 294, 12.78, 0, 5, 10, 2, 276, 1, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 39, 47, 59, 48, 49, 52
191485000909, Rural: Distant (42), Regular school, no, 20.00, 343, 17.15, 0, 1, 9, 0, 331, 2, 58, 43, 42, 37, 51, 43, 34, 35, N/A, N/A, N/A, N/A, N/A, N/A
191473000908, Town: Remote (33), Regular school, no, 18.60, 267, 14.35, 3, 1, 16, 6, 234, 7, 34, 89, 68, 76, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191473000907, Town: Remote (33), Regular school, no, 17.00, 255, 15.00, 1, 3, 18, 2, 228, 3, N/A, N/A, N/A, N/A, 83, 82, 90, N/A, N/A, N/A, N/A, N/A, N/A, N/A
191473000905, Town: Remote (33), Regular school, no, 14.00, 185, 13.21, 1, 0, 8, 0, 172, 4, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 87, 98, N/A, N/A, N/A, N/A
191473000904, Town: Remote (33), Regular school, no, 30.20, 412, 13.64, 4, 3, 10, 7, 383, 5, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 106, 105, 104, 97
191470002133, Suburb: Small (23), Regular school, no, 23.52, 393, 16.71, 1, 14, 37, 35, 297, 9, 14, 75, 52, 64, 56, 55, 43, 34, N/A, N/A, N/A, N/A, N/A, N/A
191470001392, Suburb: Small (23), Regular school, no, 23.11, 396, 17.14, 2, 20, 14, 48, 312, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 187, 209, N/A, N/A, N/A, N/A
191470001034, Rural: Fringe (41), Regular school, no, 26.04, 445, 17.09, 3, 17, 14, 27, 384, 0, 20, 55, 83, 64, 63, 46, 58, 56, N/A, N/A, N/A, N/A, N/A, N/A
191470001030, City: Small (13), Other/alternative school, no, 7.00, 118, 16.86, 1, 0, 15, 48, 54, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 5, 17, 43, 53
191470000902, City: Small (13), Regular school, no, 96.55, 1852, 19.18, 3, 172, 100, 278, 1299, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 486, 475, 465, 426
191470000901, City: Small (13), Regular school, no, 44.37, 661, 14.90, 1, 27, 77, 118, 438, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 339, 322, N/A, N/A, N/A, N/A
191470000900, City: Small (13), Regular school, no, 22.33, 310, 13.88, 3, 18, 35, 148, 106, 0, 15, 47, 42, 47, 46, 34, 44, 35, N/A, N/A, N/A, N/A, N/A, N/A
191470000899, City: Small (13), Regular school, no, 30.68, 411, 13.40, 2, 15, 72, 69, 253, 0, N/A, 48, 67, 55, 52, 60, 64, 65, N/A, N/A, N/A, N/A, N/A, N/A
191470000898, Rural: Fringe (41), Regular school, no, 29.28, 447, 15.27, 2, 0, 12, 58, 375, 0, N/A, 79, 72, 65, 76, 50, 54, 51, N/A, N/A, N/A, N/A, N/A, N/A
191470000897, Suburb: Small (23), Regular school, no, 40.33, 626, 15.52, 2, 72, 40, 113, 399, 0, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 335, 291, N/A, N/A, N/A, N/A
191470000896, City: Small (13), Regular school, no, 23.55, 236, 10.02, 0, 2, 51, 94, 89, 0, 40, 33, 31, 20, 20, 38, 28, 26, N/A, N/A, N/A, N/A, N/A, N/A
191470000895, City: Small (13), Regular school, no, 19.57, 316, 16.15, 3, 15, 12, 31, 255, 0, N/A, 46, 44, 48, 46, 53, 40, 39, N/A, N/A, N/A, N/A, N/A, N/A
191470000894, City: Small (13), Regular school, no, 16.42, 244, 14.86, 0, 43, 8, 16, 177, 0, N/A, 35, 37, 34, 31, 32, 31, 44, N/A, N/A, N/A, N/A, N/A, N/A
191470000893, Suburb: Small (23), Regular school, no, 28.76, 326, 11.34, 0, 17, 52, 120, 137, 0, 13, 45, 48, 40, 52, 40, 45, 43, N/A, N/A, N/A, N/A, N/A, N/A
