NCES ID,Total Revenue,Revenue Per Student,Federal Total - Rev,Federal PS Rev,Local Total Rev,Local PS Rev,State Total Rev,State PS Rev,Total Exp,Exp PS,Total Current Exp,Current Exp PS,Exp - Instruction,Exp - Instructional PS,"Total Exp Student, Staf","PS Exp, Student, Staff",Total Exp Admin,PS Exp Admin,Total Exp Ops,PS Exp Ops,Total Capital Outlay,PS Cap Outlay,Total Construction Outlay,PS Construction Outlay,Total Non El-Sec Ed,PS Non El-Sec Ed,Total Interest on Debt,PS Interest on Debt
1919140,"$14,433,000 ","$11,519 ","$1,389,000 ","$1,109 ","$7,536,000 ","$6,014 ","$5,508,000 ","$4,396 ","$13,800,000 ","$11,014 ","$11,403,000 ","$9,101 ","$8,030,000 ","$6,409 ","$550,000 ",$439 ,"$1,104,000 ",$881 ,"$1,719,000 ","$1,372 ","$1,967,000 ","$1,570 ","$1,365,000 ","$1,089 ",$0 ,$0 ,"$53,000 ",$42 
1918840,"$14,462,000 ","$9,940 ","$1,520,000 ","$1,045 ","$6,974,000 ","$4,793 ","$5,968,000 ","$4,102 ","$13,185,000 ","$9,062 ","$12,053,000 ","$8,284 ","$8,279,000 ","$5,690 ","$779,000 ",$535 ,"$1,072,000 ",$737 ,"$1,923,000 ","$1,322 ","$685,000 ",$471 ,"$162,000 ",$111 ,"$4,000 ",$3 ,"$168,000 ",$115 
1924000,"$14,607,000 ","$10,950 ","$1,786,000 ","$1,339 ","$6,461,000 ","$4,843 ","$6,360,000 ","$4,768 ","$13,180,000 ","$9,880 ","$11,966,000 ","$8,970 ","$7,865,000 ","$5,896 ","$904,000 ",$678 ,"$1,165,000 ",$873 ,"$2,032,000 ","$1,523 ","$259,000 ",$194 ,"$105,000 ",$79 ,$0 ,$0 ,"$311,000 ",$233 
1906660,"$14,652,000 ","$10,625 ","$1,040,000 ",$754 ,"$6,992,000 ","$5,070 ","$6,620,000 ","$4,801 ","$14,040,000 ","$10,181 ","$11,222,000 ","$8,138 ","$7,595,000 ","$5,508 ","$567,000 ",$411 ,"$1,188,000 ",$861 ,"$1,872,000 ","$1,358 ","$2,261,000 ","$1,640 ","$2,180,000 ","$1,581 ",$0 ,$0 ,"$298,000 ",$216 
1903570,"$14,782,000 ","$10,469 ","$1,597,000 ","$1,131 ","$6,722,000 ","$4,761 ","$6,463,000 ","$4,577 ","$13,361,000 ","$9,462 ","$11,639,000 ","$8,243 ","$7,369,000 ","$5,219 ","$867,000 ",$614 ,"$1,267,000 ",$897 ,"$2,136,000 ","$1,513 ","$340,000 ",$241 ,"$182,000 ",$129 ,"$393,000 ",$278 ,$0 ,$0 
1903390,"$14,822,000 ","$10,996 ","$2,214,000 ","$1,642 ","$6,963,000 ","$5,165 ","$5,645,000 ","$4,188 ","$13,604,000 ","$10,092 ","$11,239,000 ","$8,338 ","$6,704,000 ","$4,973 ","$1,256,000 ",$932 ,"$980,000 ",$727 ,"$2,299,000 ","$1,705 ","$1,411,000 ","$1,047 ","$971,000 ",$720 ,$0 ,$0 ,"$359,000 ",$266 
1907050,"$14,884,000 ","$9,734 ","$1,750,000 ","$1,145 ","$5,276,000 ","$3,451 ","$7,858,000 ","$5,139 ","$14,474,000 ","$9,466 ","$13,120,000 ","$8,581 ","$8,781,000 ","$5,743 ","$403,000 ",$264 ,"$1,793,000 ","$1,173 ","$2,143,000 ","$1,402 ","$818,000 ",$535 ,"$431,000 ",$282 ,"$3,000 ",$2 ,"$31,000 ",$20 
1914280,"$15,621,000 ","$10,648 ","$1,706,000 ","$1,163 ","$7,617,000 ","$5,192 ","$6,298,000 ","$4,293 ","$15,710,000 ","$10,709 ","$13,211,000 ","$9,005 ","$8,234,000 ","$5,613 ","$871,000 ",$594 ,"$1,350,000 ",$920 ,"$2,756,000 ","$1,879 ","$1,534,000 ","$1,046 ","$644,000 ",$439 ,$0 ,$0 ,"$129,000 ",$88 
1926730,"$15,682,000 ","$9,857 ","$2,348,000 ","$1,476 ","$5,338,000 ","$3,355 ","$7,996,000 ","$5,026 ","$16,789,000 ","$10,552 ","$14,859,000 ","$9,339 ","$9,368,000 ","$5,888 ","$1,233,000 ",$775 ,"$2,035,000 ","$1,279 ","$2,223,000 ","$1,397 ","$934,000 ",$587 ,"$467,000 ",$294 ,$0 ,$0 ,"$308,000 ",$194 
1903360,"$15,753,000 ","$11,782 ","$1,559,000 ","$1,166 ","$8,780,000 ","$6,567 ","$5,414,000 ","$4,049 ","$19,724,000 ","$14,752 ","$12,531,000 ","$9,372 ","$8,986,000 ","$6,721 ","$497,000 ",$372 ,"$979,000 ",$732 ,"$2,069,000 ","$1,547 ","$6,577,000 ","$4,919 ","$5,999,000 ","$4,487 ",$0 ,$0 ,"$187,000 ",$140 
1921630,"$15,807,000 ","$11,163 ","$1,945,000 ","$1,374 ","$6,145,000 ","$4,340 ","$7,717,000 ","$5,450 ","$13,764,000 ","$9,720 ","$12,707,000 ","$8,974 ","$8,443,000 ","$5,963 ","$695,000 ",$491 ,"$1,483,000 ","$1,047 ","$2,086,000 ","$1,473 ","$230,000 ",$162 ,"$29,000 ",$20 ,$0 ,$0 ,"$73,000 ",$52 
1903150,"$15,852,000 ","$11,101 ","$1,269,000 ",$889 ,"$8,456,000 ","$5,922 ","$6,127,000 ","$4,291 ","$13,624,000 ","$9,541 ","$12,143,000 ","$8,504 ","$7,587,000 ","$5,313 ","$793,000 ",$555 ,"$1,496,000 ","$1,048 ","$2,267,000 ","$1,588 ","$400,000 ",$280 ,"$216,000 ",$151 ,"$28,000 ",$20 ,"$546,000 ",$382 
1907620,"$16,171,000 ","$11,542 ","$1,326,000 ",$946 ,"$9,407,000 ","$6,714 ","$5,438,000 ","$3,882 ","$14,224,000 ","$10,153 ","$12,387,000 ","$8,842 ","$7,997,000 ","$5,708 ","$652,000 ",$465 ,"$1,340,000 ",$956 ,"$2,398,000 ","$1,712 ","$649,000 ",$463 ,"$400,000 ",$286 ,"$58,000 ",$41 ,"$356,000 ",$254 
1904830,"$16,509,000 ","$9,554 ","$1,102,000 ",$638 ,"$8,251,000 ","$4,775 ","$7,156,000 ","$4,141 ","$19,851,000 ","$11,488 ","$13,535,000 ","$7,833 ","$8,639,000 ","$4,999 ","$521,000 ",$302 ,"$1,517,000 ",$878 ,"$2,858,000 ","$1,654 ","$5,255,000 ","$3,041 ","$4,880,000 ","$2,824 ","$65,000 ",$38 ,"$263,000 ",$152 
1906750,"$16,554,000 ","$10,770 ","$2,133,000 ","$1,388 ","$5,822,000 ","$3,788 ","$8,599,000 ","$5,595 ","$15,403,000 ","$10,021 ","$13,861,000 ","$9,018 ","$9,239,000 ","$6,011 ","$769,000 ",$500 ,"$1,512,000 ",$984 ,"$2,341,000 ","$1,523 ","$906,000 ",$589 ,"$508,000 ",$331 ,$0 ,$0 ,"$183,000 ",$119 
1904200,"$16,633,000 ","$11,178 ","$1,128,000 ",$758 ,"$8,192,000 ","$5,505 ","$7,313,000 ","$4,915 ","$20,508,000 ","$13,782 ","$12,711,000 ","$8,542 ","$8,218,000 ","$5,523 ","$868,000 ",$583 ,"$1,438,000 ",$966 ,"$2,187,000 ","$1,470 ","$7,175,000 ","$4,822 ","$6,826,000 ","$4,587 ","$3,000 ",$2 ,"$364,000 ",$245 
1913500,"$16,740,000 ","$11,123 ","$1,534,000 ","$1,019 ","$8,201,000 ","$5,449 ","$7,005,000 ","$4,654 ","$20,219,000 ","$13,435 ","$15,026,000 ","$9,984 ","$10,058,000 ","$6,683 ","$1,028,000 ",$683 ,"$1,552,000 ","$1,031 ","$2,388,000 ","$1,587 ","$4,445,000 ","$2,953 ","$3,928,000 ","$2,610 ",$0 ,$0 ,"$512,000 ",$340 
1914580,"$16,770,000 ","$11,293 ","$1,661,000 ","$1,119 ","$7,847,000 ","$5,284 ","$7,262,000 ","$4,890 ","$15,201,000 ","$10,236 ","$13,862,000 ","$9,335 ","$9,577,000 ","$6,449 ","$809,000 ",$545 ,"$1,425,000 ",$960 ,"$2,051,000 ","$1,381 ","$682,000 ",$459 ,"$293,000 ",$197 ,$0 ,$0 ,"$15,000 ",$10 
1908310,"$16,772,000 ","$11,464 ","$2,354,000 ","$1,609 ","$7,166,000 ","$4,898 ","$7,252,000 ","$4,957 ","$15,059,000 ","$10,293 ","$12,980,000 ","$8,872 ","$8,455,000 ","$5,779 ","$646,000 ",$442 ,"$1,592,000 ","$1,088 ","$2,287,000 ","$1,563 ","$1,335,000 ",$913 ,"$1,108,000 ",$757 ,$0 ,$0 ,"$541,000 ",$370 
1920250,"$16,795,000 ","$10,856 ","$1,578,000 ","$1,020 ","$7,931,000 ","$5,127 ","$7,286,000 ","$4,710 ","$20,455,000 ","$13,222 ","$13,054,000 ","$8,438 ","$8,559,000 ","$5,533 ","$1,136,000 ",$734 ,"$1,124,000 ",$727 ,"$2,235,000 ","$1,445 ","$6,279,000 ","$4,059 ","$6,030,000 ","$3,898 ",$0 ,$0 ,"$560,000 ",$362 
1911070,"$16,847,000 ","$11,539 ","$1,839,000 ","$1,260 ","$8,170,000 ","$5,596 ","$6,838,000 ","$4,684 ","$16,489,000 ","$11,294 ","$13,318,000 ","$9,122 ","$9,070,000 ","$6,212 ","$930,000 ",$637 ,"$1,231,000 ",$843 ,"$2,087,000 ","$1,429 ","$1,755,000 ","$1,202 ","$800,000 ",$548 ,"$576,000 ",$395 ,"$455,000 ",$312 
1906810,"$16,860,000 ","$10,375 ","$1,481,000 ",$911 ,"$8,386,000 ","$5,161 ","$6,993,000 ","$4,303 ","$18,144,000 ","$11,166 ","$14,178,000 ","$8,725 ","$9,064,000 ","$5,578 ","$741,000 ",$456 ,"$1,756,000 ","$1,081 ","$2,617,000 ","$1,610 ","$3,060,000 ","$1,883 ","$2,787,000 ","$1,715 ",$0 ,$0 ,"$228,000 ",$140 
1925320,"$17,148,000 ","$13,272 ","$1,565,000 ","$1,211 ","$11,345,000 ","$8,781 ","$4,238,000 ","$3,280 ","$18,729,000 ","$14,496 ","$12,929,000 ","$10,007 ","$7,501,000 ","$5,806 ","$633,000 ",$490 ,"$1,861,000 ","$1,440 ","$2,934,000 ","$2,271 ","$4,408,000 ","$3,412 ","$3,565,000 ","$2,759 ","$2,000 ",$2 ,"$452,000 ",$350 
1925590,"$17,148,000 ","$11,992 ","$1,408,000 ",$985 ,"$10,589,000 ","$7,405 ","$5,151,000 ","$3,602 ","$15,191,000 ","$10,623 ","$13,288,000 ","$9,292 ","$9,122,000 ","$6,379 ","$747,000 ",$522 ,"$1,240,000 ",$867 ,"$2,179,000 ","$1,524 ","$962,000 ",$673 ,"$642,000 ",$449 ,"$187,000 ",$131 ,"$209,000 ",$146 
1907080,"$17,507,000 ","$11,266 ","$2,292,000 ","$1,475 ","$7,538,000 ","$4,851 ","$7,677,000 ","$4,940 ","$17,283,000 ","$11,122 ","$15,218,000 ","$9,793 ","$10,252,000 ","$6,597 ","$1,118,000 ",$719 ,"$1,517,000 ",$976 ,"$2,331,000 ","$1,500 ","$1,693,000 ","$1,089 ","$842,000 ",$542 ,$0 ,$0 ,"$14,000 ",$9 
1930900,"$17,553,000 ","$11,019 ","$1,667,000 ","$1,046 ","$8,642,000 ","$5,425 ","$7,244,000 ","$4,547 ","$16,932,000 ","$10,629 ","$13,397,000 ","$8,410 ","$8,646,000 ","$5,427 ","$1,013,000 ",$636 ,"$1,297,000 ",$814 ,"$2,441,000 ","$1,532 ","$2,175,000 ","$1,365 ","$1,692,000 ","$1,062 ",$0 ,$0 ,"$397,000 ",$249 
1903930,"$17,586,000 ","$11,771 ","$1,872,000 ","$1,253 ","$8,805,000 ","$5,894 ","$6,909,000 ","$4,624 ","$17,679,000 ","$11,833 ","$14,439,000 ","$9,665 ","$9,681,000 ","$6,480 ","$921,000 ",$616 ,"$1,458,000 ",$976 ,"$2,379,000 ","$1,592 ","$2,776,000 ","$1,858 ","$2,446,000 ","$1,637 ",$0 ,$0 ,"$117,000 ",$78 
1930630,"$17,725,000 ","$10,848 ","$1,922,000 ","$1,176 ","$8,481,000 ","$5,190 ","$7,322,000 ","$4,481 ","$16,395,000 ","$10,034 ","$15,167,000 ","$9,282 ","$9,591,000 ","$5,870 ","$1,503,000 ",$920 ,"$1,659,000 ","$1,015 ","$2,414,000 ","$1,477 ","$647,000 ",$396 ,"$346,000 ",$212 ,$0 ,$0 ,"$123,000 ",$75 
1918510,"$18,069,000 ","$11,856 ","$2,341,000 ","$1,536 ","$7,890,000 ","$5,177 ","$7,838,000 ","$5,143 ","$17,575,000 ","$11,532 ","$15,891,000 ","$10,427 ","$10,658,000 ","$6,993 ","$1,241,000 ",$814 ,"$1,544,000 ","$1,013 ","$2,448,000 ","$1,606 ","$788,000 ",$517 ,"$291,000 ",$191 ,"$8,000 ",$5 ,"$228,000 ",$150 
1929310,"$18,265,000 ","$9,873 ","$1,853,000 ","$1,002 ","$7,872,000 ","$4,255 ","$8,540,000 ","$4,616 ","$17,093,000 ","$9,239 ","$14,901,000 ","$8,055 ","$10,723,000 ","$5,796 ","$614,000 ",$332 ,"$1,227,000 ",$663 ,"$2,337,000 ","$1,263 ","$607,000 ",$328 ,"$243,000 ",$131 ,$0 ,$0 ,"$561,000 ",$303 
1906270,"$18,452,000 ","$10,017 ","$1,733,000 ",$941 ,"$7,452,000 ","$4,046 ","$9,267,000 ","$5,031 ","$23,747,000 ","$12,892 ","$14,579,000 ","$7,915 ","$8,596,000 ","$4,667 ","$888,000 ",$482 ,"$2,068,000 ","$1,123 ","$3,027,000 ","$1,643 ","$7,732,000 ","$4,198 ","$7,502,000 ","$4,073 ","$5,000 ",$3 ,"$799,000 ",$434 
1906330,"$18,629,000 ","$10,059 ","$1,997,000 ","$1,078 ","$9,237,000 ","$4,988 ","$7,395,000 ","$3,993 ","$16,666,000 ","$8,999 ","$15,297,000 ","$8,260 ","$10,221,000 ","$5,519 ","$905,000 ",$489 ,"$1,327,000 ",$717 ,"$2,844,000 ","$1,536 ","$906,000 ",$489 ,"$241,000 ",$130 ,$0 ,$0 ,"$117,000 ",$63 
1931860,"$19,033,000 ","$10,920 ","$1,761,000 ","$1,010 ","$9,293,000 ","$5,332 ","$7,979,000 ","$4,578 ","$26,832,000 ","$15,394 ","$15,607,000 ","$8,954 ","$10,035,000 ","$5,757 ","$1,226,000 ",$703 ,"$1,560,000 ",$895 ,"$2,786,000 ","$1,598 ","$10,129,000 ","$5,811 ","$9,709,000 ","$5,570 ","$3,000 ",$2 ,"$434,000 ",$249 
1915840,"$19,390,000 ","$9,928 ","$1,962,000 ","$1,005 ","$7,996,000 ","$4,094 ","$9,432,000 ","$4,829 ","$18,149,000 ","$9,293 ","$16,397,000 ","$8,396 ","$10,994,000 ","$5,629 ","$677,000 ",$347 ,"$1,852,000 ",$948 ,"$2,874,000 ","$1,472 ","$754,000 ",$386 ,"$548,000 ",$281 ,"$29,000 ",$15 ,"$247,000 ",$126 
1908730,"$19,496,000 ","$13,827 ","$1,379,000 ",$978 ,"$12,272,000 ","$8,704 ","$5,845,000 ","$4,145 ","$17,011,000 ","$12,065 ","$15,285,000 ","$10,840 ","$10,323,000 ","$7,321 ","$888,000 ",$630 ,"$1,356,000 ",$962 ,"$2,718,000 ","$1,928 ","$1,118,000 ",$793 ,"$355,000 ",$252 ,$0 ,$0 ,"$255,000 ",$181 
1913200,"$19,976,000 ","$11,382 ","$1,894,000 ","$1,079 ","$10,582,000 ","$6,030 ","$7,500,000 ","$4,274 ","$16,673,000 ","$9,500 ","$14,999,000 ","$8,546 ","$9,372,000 ","$5,340 ","$796,000 ",$454 ,"$1,942,000 ","$1,107 ","$2,889,000 ","$1,646 ","$941,000 ",$536 ,"$561,000 ",$320 ,$0 ,$0 ,"$331,000 ",$189 
1930240,"$19,999,000 ","$11,229 ","$2,365,000 ","$1,328 ","$8,719,000 ","$4,896 ","$8,915,000 ","$5,006 ","$18,538,000 ","$10,409 ","$15,163,000 ","$8,514 ","$10,047,000 ","$5,641 ","$983,000 ",$552 ,"$1,640,000 ",$921 ,"$2,493,000 ","$1,400 ","$2,275,000 ","$1,277 ","$991,000 ",$556 ,$0 ,$0 ,$0 ,$0 
1911340,"$20,314,000 ","$11,635 ","$2,295,000 ","$1,314 ","$10,445,000 ","$5,982 ","$7,574,000 ","$4,338 ","$18,916,000 ","$10,834 ","$17,722,000 ","$10,150 ","$10,893,000 ","$6,239 ","$1,376,000 ",$788 ,"$2,155,000 ","$1,234 ","$3,298,000 ","$1,889 ","$442,000 ",$253 ,"$276,000 ",$158 ,$0 ,$0 ,"$5,000 ",$3 
1907590,"$20,403,000 ","$13,795 ","$1,321,000 ",$893 ,"$13,565,000 ","$9,172 ","$5,517,000 ","$3,730 ","$26,896,000 ","$18,185 ","$13,384,000 ","$9,049 ","$7,945,000 ","$5,372 ","$902,000 ",$610 ,"$1,773,000 ","$1,199 ","$2,764,000 ","$1,869 ","$10,895,000 ","$7,366 ","$10,402,000 ","$7,033 ","$409,000 ",$277 ,"$1,498,000 ","$1,013 "
1916530,"$20,624,000 ","$9,610 ","$1,908,000 ",$889 ,"$9,211,000 ","$4,292 ","$9,505,000 ","$4,429 ","$18,898,000 ","$8,806 ","$17,287,000 ","$8,055 ","$11,902,000 ","$5,546 ","$1,278,000 ",$596 ,"$1,527,000 ",$712 ,"$2,580,000 ","$1,202 ","$1,050,000 ",$489 ,"$772,000 ",$360 ,"$5,000 ",$2 ,"$63,000 ",$29 
1922530,"$20,773,000 ","$10,686 ","$3,270,000 ","$1,682 ","$7,611,000 ","$3,915 ","$9,892,000 ","$5,088 ","$20,072,000 ","$10,325 ","$16,355,000 ","$8,413 ","$10,842,000 ","$5,577 ","$1,048,000 ",$539 ,"$1,654,000 ",$851 ,"$2,811,000 ","$1,446 ","$1,939,000 ",$997 ,"$1,405,000 ",$723 ,"$472,000 ",$243 ,"$700,000 ",$360 
1908910,"$20,874,000 ","$10,754 ","$3,319,000 ","$1,710 ","$7,140,000 ","$3,679 ","$10,415,000 ","$5,366 ","$19,216,000 ","$9,900 ","$17,355,000 ","$8,941 ","$11,382,000 ","$5,864 ","$1,179,000 ",$607 ,"$1,572,000 ",$810 ,"$3,222,000 ","$1,660 ","$975,000 ",$502 ,"$645,000 ",$332 ,"$3,000 ",$2 ,"$296,000 ",$152 
1926910,"$21,599,000 ","$11,719 ","$2,432,000 ","$1,320 ","$10,788,000 ","$5,853 ","$8,379,000 ","$4,546 ","$20,746,000 ","$11,257 ","$17,275,000 ","$9,373 ","$12,157,000 ","$6,596 ","$394,000 ",$214 ,"$1,948,000 ","$1,057 ","$2,776,000 ","$1,506 ","$2,697,000 ","$1,463 ","$2,189,000 ","$1,188 ",$0 ,$0 ,"$424,000 ",$230 
1919890,"$21,805,000 ","$10,575 ","$2,495,000 ","$1,210 ","$9,428,000 ","$4,572 ","$9,882,000 ","$4,792 ","$19,739,000 ","$9,573 ","$18,537,000 ","$8,990 ","$12,657,000 ","$6,138 ","$1,034,000 ",$501 ,"$1,986,000 ",$963 ,"$2,860,000 ","$1,387 ","$208,000 ",$101 ,"$87,000 ",$42 ,"$25,000 ",$12 ,"$485,000 ",$235 
1922470,"$22,322,000 ","$10,073 ","$1,263,000 ",$570 ,"$12,214,000 ","$5,512 ","$8,845,000 ","$3,991 ","$22,999,000 ","$10,379 ","$18,345,000 ","$8,278 ","$12,260,000 ","$5,532 ","$1,032,000 ",$466 ,"$1,623,000 ",$732 ,"$3,430,000 ","$1,548 ","$3,626,000 ","$1,636 ","$2,973,000 ","$1,342 ","$53,000 ",$24 ,"$755,000 ",$341 
1908520,"$22,773,000 ","$11,715 ","$1,624,000 ",$835 ,"$14,123,000 ","$7,265 ","$7,026,000 ","$3,614 ","$19,036,000 ","$9,792 ","$16,905,000 ","$8,696 ","$10,436,000 ","$5,368 ","$922,000 ",$474 ,"$1,683,000 ",$866 ,"$3,864,000 ","$1,988 ","$747,000 ",$384 ,"$290,000 ",$149 ,$0 ,$0 ,"$980,000 ",$504 
1930540,"$23,331,000 ","$12,177 ","$1,805,000 ",$942 ,"$13,203,000 ","$6,891 ","$8,323,000 ","$4,344 ","$25,196,000 ","$13,150 ","$16,369,000 ","$8,543 ","$10,365,000 ","$5,410 ","$984,000 ",$514 ,"$1,828,000 ",$954 ,"$3,192,000 ","$1,666 ","$6,160,000 ","$3,215 ","$5,729,000 ","$2,990 ",$0 ,$0 ,"$225,000 ",$117 
1912690,"$23,833,000 ","$10,973 ","$2,093,000 ",$964 ,"$11,068,000 ","$5,096 ","$10,672,000 ","$4,913 ","$23,725,000 ","$10,923 ","$17,842,000 ","$8,215 ","$11,221,000 ","$5,166 ","$1,115,000 ",$513 ,"$2,086,000 ",$960 ,"$3,420,000 ","$1,575 ","$3,681,000 ","$1,695 ","$2,995,000 ","$1,379 ","$516,000 ",$238 ,"$858,000 ",$395 
1918690,"$23,987,000 ","$12,638 ","$2,107,000 ","$1,110 ","$12,573,000 ","$6,624 ","$9,307,000 ","$4,904 ","$28,077,000 ","$14,793 ","$19,406,000 ","$10,224 ","$13,119,000 ","$6,912 ","$1,471,000 ",$775 ,"$2,036,000 ","$1,073 ","$2,780,000 ","$1,465 ","$6,540,000 ","$3,446 ","$5,762,000 ","$3,036 ",$0 ,$0 ,"$687,000 ",$362 
1915630,"$24,296,000 ","$11,477 ","$3,696,000 ","$1,746 ","$8,698,000 ","$4,109 ","$11,902,000 ","$5,622 ","$23,544,000 ","$11,121 ","$21,272,000 ","$10,048 ","$13,772,000 ","$6,505 ","$1,747,000 ",$825 ,"$2,340,000 ","$1,105 ","$3,413,000 ","$1,612 ","$1,255,000 ",$593 ,"$782,000 ",$369 ,"$186,000 ",$88 ,"$198,000 ",$94 
1921240,"$24,437,000 ","$9,914 ","$1,891,000 ",$767 ,"$9,807,000 ","$3,978 ","$12,739,000 ","$5,168 ","$30,178,000 ","$12,243 ","$20,278,000 ","$8,226 ","$13,459,000 ","$5,460 ","$1,553,000 ",$630 ,"$2,171,000 ",$881 ,"$3,095,000 ","$1,256 ","$8,640,000 ","$3,505 ","$8,527,000 ","$3,459 ",$0 ,$0 ,"$913,000 ",$370 
1911850,"$24,724,000 ","$10,675 ","$3,107,000 ","$1,342 ","$9,736,000 ","$4,204 ","$11,881,000 ","$5,130 ","$22,817,000 ","$9,852 ","$19,802,000 ","$8,550 ","$13,740,000 ","$5,933 ","$868,000 ",$375 ,"$1,937,000 ",$836 ,"$3,257,000 ","$1,406 ","$1,673,000 ",$722 ,"$1,519,000 ",$656 ,"$79,000 ",$34 ,$0 ,$0 
1927390,"$24,866,000 ","$11,496 ","$4,080,000 ","$1,886 ","$9,468,000 ","$4,377 ","$11,318,000 ","$5,233 ","$23,528,000 ","$10,877 ","$20,462,000 ","$9,460 ","$13,794,000 ","$6,377 ","$1,450,000 ",$670 ,"$2,085,000 ",$964 ,"$3,133,000 ","$1,448 ","$2,136,000 ",$988 ,"$1,239,000 ",$573 ,"$85,000 ",$39 ,"$546,000 ",$252 
1905130,"$24,934,000 ","$11,262 ","$2,298,000 ","$1,038 ","$11,898,000 ","$5,374 ","$10,738,000 ","$4,850 ","$28,334,000 ","$12,798 ","$20,009,000 ","$9,037 ","$13,284,000 ","$6,000 ","$1,121,000 ",$506 ,"$2,146,000 ",$969 ,"$3,458,000 ","$1,562 ","$7,054,000 ","$3,186 ","$6,078,000 ","$2,745 ",$0 ,$0 ,"$600,000 ",$271 
1921870,"$26,792,000 ","$10,548 ","$2,672,000 ","$1,052 ","$12,710,000 ","$5,004 ","$11,410,000 ","$4,492 ","$23,743,000 ","$9,348 ","$21,858,000 ","$8,606 ","$13,896,000 ","$5,471 ","$1,638,000 ",$645 ,"$2,027,000 ",$798 ,"$4,297,000 ","$1,692 ","$822,000 ",$324 ,"$167,000 ",$66 ,$0 ,$0 ,"$523,000 ",$206 
1920940,"$31,998,000 ","$10,233 ","$2,793,000 ",$893 ,"$16,623,000 ","$5,316 ","$12,582,000 ","$4,024 ","$30,300,000 ","$9,690 ","$26,818,000 ","$8,576 ","$17,284,000 ","$5,527 ","$2,086,000 ",$667 ,"$2,972,000 ",$950 ,"$4,476,000 ","$1,431 ","$2,577,000 ",$824 ,"$1,810,000 ",$579 ,"$287,000 ",$92 ,"$9,000 ",$3 
1920610,"$32,702,000 ","$10,068 ","$3,402,000 ","$1,047 ","$13,671,000 ","$4,209 ","$15,629,000 ","$4,812 ","$29,809,000 ","$9,178 ","$27,854,000 ","$8,576 ","$18,579,000 ","$5,720 ","$1,821,000 ",$561 ,"$3,010,000 ",$927 ,"$4,444,000 ","$1,368 ","$601,000 ",$185 ,"$94,000 ",$29 ,$0 ,$0 ,"$485,000 ",$149 
1916680,"$33,343,000 ","$12,381 ","$3,224,000 ","$1,197 ","$19,673,000 ","$7,305 ","$10,446,000 ","$3,879 ","$28,883,000 ","$10,725 ","$25,330,000 ","$9,406 ","$16,618,000 ","$6,171 ","$1,523,000 ",$566 ,"$1,948,000 ",$723 ,"$5,241,000 ","$1,946 ","$1,883,000 ",$699 ,"$1,235,000 ",$459 ,$0 ,$0 ,"$709,000 ",$263 
1931350,"$33,797,000 ","$10,969 ","$3,121,000 ","$1,013 ","$18,292,000 ","$5,937 ","$12,384,000 ","$4,019 ","$37,411,000 ","$12,142 ","$27,377,000 ","$8,886 ","$18,169,000 ","$5,897 ","$1,282,000 ",$416 ,"$2,856,000 ",$927 ,"$5,070,000 ","$1,646 ","$8,867,000 ","$2,878 ","$6,700,000 ","$2,175 ",$0 ,$0 ,"$577,000 ",$187 
1923110,"$37,162,000 ","$9,918 ","$2,806,000 ",$749 ,"$20,035,000 ","$5,347 ","$14,321,000 ","$3,822 ","$40,796,000 ","$10,888 ","$29,731,000 ","$7,935 ","$19,624,000 ","$5,237 ","$2,399,000 ",$640 ,"$3,003,000 ",$801 ,"$4,705,000 ","$1,256 ","$9,292,000 ","$2,480 ","$8,474,000 ","$2,262 ",$0 ,$0 ,$0 ,$0 
1914640,"$37,408,000 ","$11,090 ","$2,887,000 ",$856 ,"$18,255,000 ","$5,412 ","$16,266,000 ","$4,822 ","$35,280,000 ","$10,460 ","$29,170,000 ","$8,648 ","$19,720,000 ","$5,846 ","$1,457,000 ",$432 ,"$2,870,000 ",$851 ,"$5,123,000 ","$1,519 ","$3,702,000 ","$1,098 ","$2,977,000 ",$883 ,"$391,000 ",$116 ,"$1,187,000 ",$352 
1928680,"$43,663,000 ","$12,797 ","$3,323,000 ",$974 ,"$27,352,000 ","$8,016 ","$12,988,000 ","$3,807 ","$49,552,000 ","$14,523 ","$32,824,000 ","$9,620 ","$19,905,000 ","$5,834 ","$3,009,000 ",$882 ,"$3,976,000 ","$1,165 ","$5,934,000 ","$1,739 ","$10,548,000 ","$3,091 ","$8,853,000 ","$2,595 ","$1,423,000 ",$417 ,"$3,395,000 ",$995 
1911820,"$45,176,000 ","$11,177 ","$5,982,000 ","$1,480 ","$19,167,000 ","$4,742 ","$20,027,000 ","$4,955 ","$42,308,000 ","$10,467 ","$37,463,000 ","$9,268 ","$23,809,000 ","$5,890 ","$4,290,000 ","$1,061 ","$3,793,000 ",$938 ,"$5,571,000 ","$1,378 ","$2,998,000 ",$742 ,"$1,900,000 ",$470 ,"$19,000 ",$5 ,$0 ,$0 
1918780,"$45,313,000 ","$11,357 ","$5,047,000 ","$1,265 ","$21,350,000 ","$5,351 ","$18,916,000 ","$4,741 ","$39,214,000 ","$9,828 ","$36,904,000 ","$9,249 ","$25,024,000 ","$6,272 ","$1,808,000 ",$453 ,"$3,664,000 ",$918 ,"$6,408,000 ","$1,606 ","$1,031,000 ",$258 ,"$969,000 ",$243 ,"$23,000 ",$6 ,"$547,000 ",$137 
