Percent White, Percent F/R Lunch, Cluster Number
(8582.0, 0.0059122, 0.1176802, 31365.0, 552.0, 0.490942, 0.6105072, 4.828801, 0.0217391, 0.4673913, 0.0199275), 11
(15665.0, 0.1175029, 0.1265109, 51754.0, 738.0, 0.0447154, 0.703252, 4.73177, 0.0217391, 0.4673913, 0.0199275), 4
(11628.0, 0.0904041, 0.0836162, 56282.0, 322.0, 0.3043478, 0.2950311, 6.596912, 0.0217391, 0.6521739, 0.0124224), 4
(12333.0, 0.1192293, 0.1494078, 36599.0, 322.0, 0.1055901, 0.9192547, 4.535827, 0.0217391, 0.7639751, 0.0031056), 7
(10122.0, 0.0077901, 0.1002161, 53085.0, 689.0, 0.6763425, 0.3062409, 5.054004, 0.0217707, 0.1959361, 0.0130624), 4
(9610.0, 0.0147677, 0.1603239, 54514.0, 1332.0, 0.951952, 0.5675676, 4.591017, 0.0217718, 0.009009, 0.0022523), 4
(8400.0, 0.0057661, 0.1410626, 31167.0, 597.0, 0.9514238, 0.7889447, 3.844834, 0.0217755, 0.0117253, 0.0033501), 11
(11909.0, 0.0028011, 0.202381, 46326.0, 551.0, 0.9473684, 0.2813067, 4.687363, 0.0217786, 0.0018149, 0.0072595), 9
(6879.0, 0.0002253, 0.0856049, 53231.0, 505.0, 0.9445544, 0.4930693, 4.874056, 0.0217822, 0.0, 0.0), 4
(12436.0, 0.0187398, 0.2743074, 68139.0, 413.0, 0.9104116, 0.1016949, 5.354934, 0.0217918, 0.0096852, 0.0048426), 6
(12006.0, 0.0078984, 0.1564968, 71525.0, 1606.0, 0.8686177, 0.1836862, 5.537248, 0.0217933, 0.0927771, 0.011208), 6
(16189.0, 0.0102184, 0.1228211, 91255.0, 1193.0, 0.8885164, 0.0712489, 7.211586, 0.0217938, 0.0209556, 0.0561609), 2
(14114.0, 0.0008688, 0.1533449, 56939.0, 780.0, 0.8923077, 0.2602564, 5.724564, 0.0217949, 0.0089744, 0.0102564), 4
(10999.0, 0.0299468, 0.154614, 40950.0, 321.0, 0.9314642, 0.165109, 6.328451, 0.0218069, 0.0, 0.0062305), 7
(10252.0, 0.0889236, 0.1404056, 47153.0, 321.0, 0.5077882, 0.5202492, 5.01866, 0.0218069, 0.0031153, 0.0155763), 9
(20812.0, 0.0, 0.1583698, 42762.0, 1146.0, 0.9537522, 0.4659686, 4.482531, 0.021815, 0.0165794, 0.004363), 3
(15766.0, 0.0067941, 0.14862, 152305.0, 825.0, 0.9212121, 0.0109091, 6.990259, 0.0218182, 0.0060606, 0.0509091), 0
(20329.0, 0.0744013, 0.1599921, 78547.0, 275.0, 0.56, 0.3272727, 5.841564, 0.0218182, 0.0181818, 0.0072727), 2
(9001.0, 0.0049522, 0.0920653, 49155.0, 825.0, 0.9175758, 0.2884848, 4.837918, 0.0218182, 0.0533333, 0.0060606), 9
(10877.0, 0.0233333, 0.2288889, 47258.0, 229.0, 0.9694323, 0.6462882, 4.084073, 0.0218341, 0.0, 0.0), 9
(16437.0, 0.0017523, 0.2172897, 92681.0, 458.0, 0.8930131, 0.0414847, 5.399624, 0.0218341, 0.010917, 0.0742358), 2
(11335.0, 0.0, 0.1057471, 47552.0, 229.0, 0.8078603, 0.4934498, 4.862805, 0.0218341, 0.0174672, 0.0), 9
(11398.0, 0.0072353, 0.1164218, 42446.0, 229.0, 0.8820961, 0.7074236, 4.921542, 0.0218341, 0.0611354, 0.0087336), 9
(9162.0, 0.0, 0.1654564, 33413.0, 687.0, 0.8646288, 0.4177584, 5.284474, 0.0218341, 0.0655022, 0.0131004), 11
(9266.0, 0.004344, 0.1172893, 56458.0, 641.0, 0.9719189, 0.3276131, 4.799202, 0.0218409, 0.0, 0.0031201), 4
(16673.0, 0.0007468, 0.1262136, 78963.0, 412.0, 0.9466019, 0.0970874, 5.445168, 0.0218447, 0.0, 0.0145631), 2
(8009.0, 0.0095339, 0.1318856, 35184.0, 412.0, 0.9490291, 0.6674757, 4.112296, 0.0218447, 0.0024272, 0.0024272), 7
(16659.0, 0.0077476, 0.0846707, 143107.0, 412.0, 0.8810679, 0.0145631, 7.416903, 0.0218447, 0.0072816, 0.0679612), 0
(8190.0, 0.006237, 0.1621622, 32589.0, 412.0, 0.8592233, 0.5970874, 4.002568, 0.0218447, 0.1092233, 0.0048544), 11
(11548.0, 0.0195596, 0.1462864, 67107.0, 320.0, 0.928125, 0.175, 6.437319, 0.021875, 0.009375, 0.0125), 6
(31981.0, 0.0069444, 0.1289683, 39072.0, 320.0, 0.946875, 0.603125, 3.968315, 0.021875, 0.0125, 0.003125), 10
(10680.0, 0.0250617, 0.115056, 79847.0, 640.0, 0.9265625, 0.31875, 5.015528, 0.021875, 0.0140625, 0.0171875), 2
(15725.0, 0.0721576, 0.1638893, 29065.0, 320.0, 0.05625, 0.921875, 4.440738, 0.021875, 0.8875, 0.034375), 5
(12731.0, 0.0009756, 0.1392683, 99318.0, 1097.0, 0.9061075, 0.0574294, 7.002669, 0.0218778, 0.01732, 0.0182315), 2
(9794.0, 0.0092184, 0.0985212, 48261.0, 457.0, 0.8074398, 0.6214442, 4.341263, 0.0218818, 0.0940919, 0.0), 9
(16653.0, 0.0139738, 0.1358952, 112708.0, 731.0, 0.9179206, 0.0355677, 7.058489, 0.0218878, 0.0164159, 0.0314637), 0
(9598.0, 0.0051185, 0.1624461, 34286.0, 274.0, 0.9781022, 0.729927, 3.875119, 0.0218978, 0.0, 0.0), 11
(8374.0, 0.0230366, 0.1581152, 41591.0, 274.0, 0.9233577, 0.4416058, 4.78286, 0.0218978, 0.0072993, 0.0364963), 7
(13939.0, 0.0058617, 0.1793669, 44113.0, 411.0, 0.946472, 0.459854, 4.636104, 0.0218978, 0.0097324, 0.0), 9
(13423.0, 0.0022962, 0.1297359, 58396.0, 137.0, 0.9416059, 0.3357664, 5.588292, 0.0218978, 0.0218978, 0.0145985), 4
(17369.0, 0.0109489, 0.1240876, 184646.0, 548.0, 0.8412409, 0.0310219, 7.842685, 0.0218978, 0.0273723, 0.0821168), 0
(15246.0, 0.0032296, 0.0970346, 64344.0, 411.0, 0.917275, 0.216545, 6.169936, 0.0218978, 0.0413625, 0.0194647), 6
(10852.0, 0.0018416, 0.160221, 33792.0, 137.0, 0.7007299, 0.5328467, 3.697484, 0.0218978, 0.2408759, 0.0), 11
(12195.0, 0.088204, 0.1268154, 52799.0, 913.0, 0.8422782, 0.3088719, 4.98761, 0.0219058, 0.0098576, 0.1150055), 4
(12295.0, 0.1063023, 0.1097767, 72418.0, 365.0, 0.0684932, 0.1671233, 5.83127, 0.0219178, 0.0109589, 0.6465753), 6
(9321.0, 0.0080257, 0.1111111, 64631.0, 365.0, 0.8739726, 0.2547945, 6.054628, 0.0219178, 0.0383562, 0.0082192), 6
(9214.0, 0.0, 0.1580207, 32525.0, 365.0, 0.7287671, 0.4191781, 4.244456, 0.0219178, 0.2438356, 0.0054795), 11
(11023.0, 0.011713, 0.1420205, 39426.0, 289.0, 0.9342561, 0.4948097, 4.16033, 0.0219178, 0.2438356, 0.0054795), 7
(10379.0, 0.0008838, 0.1873619, 46060.0, 228.0, 0.9692982, 0.3991228, 4.430168, 0.0219298, 0.0, 0.0), 9
(8655.0, 0.0136986, 0.1118721, 60781.0, 228.0, 0.9473684, 0.2631579, 5.036889, 0.0219298, 0.0263158, 0.0), 4
(9175.0, 0.0102908, 0.0997923, 71265.0, 456.0, 0.8333333, 0.1381579, 6.018555, 0.0219298, 0.0350877, 0.0855263), 6
(10160.0, 0.0007552, 0.152297, 47872.0, 547.0, 0.8702011, 0.3912249, 5.009106, 0.0219378, 0.0329068, 0.0146252), 9
(9815.0, 0.0048069, 0.1615927, 69421.0, 638.0, 0.8934169, 0.3416928, 5.569459, 0.0219436, 0.0376176, 0.0438871), 6
(8393.0, 0.0116099, 0.1037152, 40879.0, 319.0, 0.6990595, 0.8056426, 4.309942, 0.0219436, 0.2601881, 0.015674), 7
(13663.0, 0.0487411, 0.1146259, 70235.0, 501.0, 0.8922155, 0.0179641, 5.783602, 0.0219561, 0.0139721, 0.0399202), 6
(9117.0, 0.0115464, 0.1153608, 39980.0, 501.0, 0.1357285, 0.9201597, 4.640738, 0.0219561, 0.8083832, 0.007984), 7
(12980.0, 0.0063251, 0.2150538, 32174.0, 774.0, 0.5258398, 0.8191214, 4.482106, 0.0219638, 0.3462532, 0.003876), 11
(11152.0, 0.0, 0.1769663, 53719.0, 182.0, 0.967033, 0.4175824, 4.914894, 0.021978, 0.0, 0.0), 4
(17549.0, 0.0, 0.0, 39963.0, 91.0, 0.978022, 0.7802198, 4.348777, 0.021978, 0.0, 0.0), 3
(12137.0, 0.0092308, 0.1615385, 101571.0, 273.0, 0.9377289, 0.0879121, 6.311921, 0.021978, 0.003663, 0.03663), 2
(13741.0, 0.0003628, 0.1338897, 70302.0, 364.0, 0.9395604, 0.1126374, 5.156212, 0.021978, 0.0054945, 0.0137363), 6
(17229.0, 0.0, 0.13125, 41635.0, 91.0, 0.9450549, 0.6923077, 4.981891, 0.021978, 0.010989, 0.0), 3
(20607.0, 0.0, 0.0, 33929.0, 91.0, 0.967033, 0.6703297, 4.712446, 0.021978, 0.010989, 0.0), 3
(7892.0, 0.0, 0.1050788, 49830.0, 273.0, 0.959707, 0.018315, 4.603438, 0.021978, 0.010989, 0.003663), 9
(13423.0, 0.0022962, 0.1297359, 58396.0, 273.0, 0.9377289, 0.2417582, 5.588292, 0.021978, 0.014652, 0.014652), 4
(9227.0, 0.016013, 0.1898352, 56552.0, 182.0, 0.9175824, 0.4065934, 5.299782, 0.021978, 0.0274725, 0.0054945), 4
(12992.0, 0.0053619, 0.1367292, 58333.0, 91.0, 0.9450549, 0.2967033, 4.812266, 0.021978, 0.032967, 0.0), 4
(32129.0, 0.0151137, 0.1683306, 98273.0, 1001.0, 0.8081918, 0.0919081, 6.90098, 0.021978, 0.0989011, 0.0549451), 2
(12592.0, 0.0137771, 0.228483, 37658.0, 91.0, 0.7472528, 0.7912088, 4.520892, 0.021978, 0.1868132, 0.0), 7
(10246.0, 0.0, 0.1428571, 38144.0, 91.0, 0.3626374, 0.9450549, 4.571756, 0.021978, 0.5164835, 0.010989), 7
(10941.0, 0.0, 0.0932331, 34075.0, 500.0, 0.006, 0.962, 4.449702, 0.022, 0.966, 0.004), 11
(12497.0, 0.0034019, 0.1404503, 69656.0, 409.0, 0.9511002, 0.3740831, 5.565964, 0.0220049, 0.007335, 0.0146699), 6
(18200.0, 0.117995, 0.1203558, 118598.0, 325.0, 0.7661539, 0.0892308, 6.804088, 0.0220049, 0.9779951, 0.0), 0
(12354.0, 0.0147059, 0.1941177, 46563.0, 190.0, 0.9368421, 0.1578947, 5.064886, 0.0220049, 0.9779951, 0.0), 9
(8664.0, 0.0262295, 0.1190164, 34235.0, 824.0, 0.6274272, 0.6419903, 4.31723, 0.0220049, 0.9779951, 0.0), 11
(16470.0, 0.025537, 0.1666945, 31018.0, 409.0, 0.0, 0.9339854, 4.196429, 0.0220049, 0.9779951, 0.0), 11
(11485.0, 0.0886163, 0.1166807, 70974.0, 536.0, 0.6679105, 0.0802239, 5.378982, 0.0220126, 0.009434, 0.009434), 6
(9598.0, 0.0003173, 0.1196066, 40139.0, 318.0, 0.9433962, 0.490566, 4.56962, 0.0220126, 0.009434, 0.009434), 7
(13883.0, 0.0070121, 0.220626, 89911.0, 318.0, 0.9496855, 0.1698113, 6.382528, 0.0220126, 0.0251572, 0.0031447), 2
(9037.0, 0.0118138, 0.1583044, 39545.0, 636.0, 0.8207547, 0.5345912, 4.678889, 0.0220126, 0.1084906, 0.0031447), 7
(7370.0, 0.0445947, 0.1054528, 83302.0, 863.0, 0.9617613, 0.0741599, 6.181422, 0.0220162, 0.0104287, 0.0023175), 2
(9877.0, 0.0, 0.1901725, 30253.0, 863.0, 0.9455388, 0.3082271, 4.836878, 0.0220162, 0.013905, 0.0069525), 11
(11787.0, 0.0249525, 0.1359088, 67512.0, 863.0, 0.8876014, 0.1610661, 6.171156, 0.0220162, 0.01854, 0.0359212), 6
(17552.0, 0.005988, 0.1506986, 45972.0, 545.0, 0.9394495, 0.5009174, 4.785549, 0.0220183, 0.0091743, 0.0055046), 3
(11584.0, 0.0252139, 0.0942848, 53958.0, 545.0, 0.8311927, 0.2495413, 5.1032, 0.0220183, 0.0807339, 0.0348624), 4
(10890.0, 0.0, 0.1870968, 44453.0, 227.0, 0.9339207, 0.6387665, 4.275236, 0.0220264, 0.0, 0.0088106), 9
(9220.0, 0.0, 0.1437126, 44668.0, 227.0, 0.9735683, 0.3039648, 4.721218, 0.0220264, 0.0044053, 0.0), 9
(10341.0, 0.1611859, 0.1273181, 35190.0, 454.0, 0.0022026, 0.9933921, 4.569761, 0.0220264, 0.9713656, 0.0), 11
(17085.0, 0.0, 0.1122245, 54769.0, 499.0, 0.9579158, 0.3066132, 4.686671, 0.0220441, 0.008016, 0.012024), 4
(9086.0, 0.0, 0.1475596, 41210.0, 272.0, 0.9632353, 0.4080882, 5.194865, 0.0220588, 0.0036765, 0.0), 7
(4621.0, 0.0, 0.2426471, 68606.0, 272.0, 0.9375, 0.0, 5.146851, 0.0220588, 0.0073529, 0.0), 6
(12224.0, 0.0016556, 0.1192053, 65833.0, 408.0, 0.9362745, 0.1838235, 4.903506, 0.0220588, 0.0073529, 0.0147059), 6
(8932.0, 0.0257235, 0.1120808, 48075.0, 272.0, 0.9117647, 0.4007353, 4.879561, 0.0220588, 0.0294118, 0.0073529), 9
(19496.0, 0.0, 0.0, 37480.0, 272.0, 0.7242647, 0.4816177, 5.949597, 0.0220588, 0.1433824, 0.0404412), 3
(8072.0, 0.0028292, 0.126286, 30080.0, 272.0, 0.7205882, 0.8639706, 3.819221, 0.0220588, 0.25, 0.0), 11
(10234.0, 0.0016595, 0.1025556, 50705.0, 634.0, 0.8974763, 0.4100946, 4.364964, 0.022082, 0.0126183, 0.0078864), 4
(10100.0, 0.0028602, 0.1927065, 54560.0, 634.0, 0.9164038, 0.3028391, 5.023759, 0.022082, 0.0173502, 0.0063091), 4
(7446.0, 0.0063096, 0.1132795, 45018.0, 634.0, 0.9432177, 0.648265, 4.221511, 0.022082, 0.0252366, 0.0015773), 9
(19472.0, 0.0126063, 0.2049252, 58408.0, 996.0, 0.7178715, 0.560241, 4.828072, 0.0220884, 0.2289157, 0.0281125), 4
(9267.0, 0.0, 0.1025641, 46974.0, 181.0, 0.9558011, 0.2762431, 4.935277, 0.0220994, 0.0055249, 0.0110497), 9
(11581.0, 0.0063694, 0.1663544, 43916.0, 181.0, 0.9447514, 0.519337, 4.497824, 0.0220994, 0.0331492, 0.0), 9
(11185.0, 0.0527581, 0.1386506, 67720.0, 489.0, 0.4887525, 0.591002, 6.778574, 0.0220994, 0.9116022, 0.0027624), 6
(11146.0, 0.0732821, 0.1311975, 61838.0, 263.0, 0.7794677, 0.4182509, 5.654144, 0.0220994, 0.9116022, 0.0027624), 6
(11518.0, 0.1658754, 0.1414662, 47243.0, 561.0, 0.0766488, 0.9946524, 5.478159, 0.0220994, 0.9116022, 0.0027624), 9
(14303.0, 0.1652826, 0.1672176, 51941.0, 319.0, 0.2288401, 0.6833856, 5.464942, 0.0220994, 0.9116022, 0.0027624), 4
(15356.0, 0.1003904, 0.2010404, 33998.0, 362.0, 0.0497238, 0.9060773, 4.734405, 0.0220994, 0.9116022, 0.0027624), 11
(11395.0, 0.0697891, 0.1997519, 38253.0, 394.0, 0.7893401, 0.6167513, 4.588256, 0.0220994, 0.9116022, 0.0027624), 7
(14851.0, 0.0321909, 0.1282834, 58533.0, 551.0, 0.3974592, 0.7422867, 4.484568, 0.0220994, 0.9116022, 0.0027624), 4
(10682.0, 0.015052, 0.1134477, 41965.0, 362.0, 0.0220994, 0.8867403, 4.71243, 0.0220994, 0.9281768, 0.0), 7
(7461.0, 0.0102619, 0.1068648, 39905.0, 633.0, 0.1390205, 0.9115324, 4.261049, 0.0221169, 0.8341232, 0.0), 7
(10224.0, 0.0140362, 0.1568783, 73123.0, 1311.0, 0.8489702, 0.1197559, 5.593473, 0.0221205, 0.0709382, 0.0175439), 6
(11594.0, 0.0, 0.1214623, 52824.0, 226.0, 0.9646018, 0.3097345, 4.83348, 0.0221239, 0.0, 0.0132743), 4
(11548.0, 0.0195596, 0.1462864, 65838.0, 452.0, 0.7079646, 0.2831858, 5.362724, 0.0221239, 0.1216814, 0.0597345), 6
(12959.0, 0.0128155, 0.1809709, 41671.0, 497.0, 0.9295775, 0.5774648, 4.540572, 0.0221328, 0.0100604, 0.0120724), 7
(9037.0, 0.0118138, 0.1583044, 39545.0, 542.0, 0.8431734, 0.6217712, 4.678889, 0.0221402, 0.1107011, 0.0166052), 7
(12678.0, 0.0008903, 0.0689962, 94302.0, 825.0, 0.979394, 0.0, 7.670081, 0.0221465, 0.0204429, 0.0153322), 2
(8829.0, 0.0181471, 0.0837313, 49980.0, 587.0, 0.9403748, 0.3321976, 4.765182, 0.0221465, 0.0204429, 0.0153322), 9
(11429.0, 0.001003, 0.1845537, 49431.0, 316.0, 0.943038, 0.3196203, 4.656979, 0.0221519, 0.0, 0.0), 9
(13750.0, 0.006716, 0.0851451, 72571.0, 632.0, 0.9208861, 0.113924, 6.234818, 0.0221519, 0.0174051, 0.0221519), 6
(10224.0, 0.0140362, 0.1568783, 67472.0, 948.0, 0.8691983, 0.2194093, 5.324229, 0.0221519, 0.0886076, 0.0168776), 6
(13663.0, 0.0487411, 0.1146259, 86669.0, 406.0, 0.8078818, 0.0566502, 7.007118, 0.0221675, 0.0369458, 0.1231527), 2
(12059.0, 0.0033317, 0.0717974, 73114.0, 496.0, 0.8145161, 0.2983871, 5.628097, 0.0221774, 0.1350807, 0.0141129), 6
(9984.0, 0.0, 0.1213592, 39125.0, 45.0, 0.9111111, 0.3111111, 4.825162, 0.0222222, 0.0, 0.0), 7
(14370.0, 0.0, 0.1567164, 46250.0, 45.0, 0.9555556, 0.3111111, 4.790026, 0.0222222, 0.0, 0.0), 9
(13045.0, 0.0, 0.1554622, 49125.0, 135.0, 0.9703704, 0.4148148, 4.728592, 0.0222222, 0.0, 0.0), 9
(10964.0, 0.0118209, 0.1340543, 41731.0, 270.0, 0.8888889, 0.4370371, 4.445619, 0.0222222, 0.0, 0.0074074), 7
(9112.0, 0.0, 0.1430921, 30932.0, 360.0, 0.9722222, 0.3805556, 4.191318, 0.0222222, 0.0, 0.0027778), 11
(10049.0, 0.0054361, 0.1890289, 32456.0, 90.0, 0.9666666, 0.9666666, 4.132883, 0.0222222, 0.0, 0.0), 11
(51090.0, 0.527027, 0.1756757, 48125.0, 45.0, 0.9777778, 0.6222222, 3.475784, 0.0222222, 0.0, 0.0), 8
(10818.0, 0.0115702, 0.1586777, 48160.0, 270.0, 0.8962963, 0.362963, 4.565876, 0.0222222, 0.0074074, 0.0037037), 9
(8811.0, 0.0, 0.1260054, 46771.0, 90.0, 0.9222222, 0.5888889, 5.465663, 0.0222222, 0.0111111, 0.0), 9
(8360.0, 0.001056, 0.1182682, 81038.0, 630.0, 0.931746, 0.0984127, 5.780567, 0.0222222, 0.0174603, 0.0190476), 2
(10653.0, 0.0072267, 0.1770551, 43176.0, 315.0, 0.9174603, 0.4888889, 4.740669, 0.0222222, 0.0380952, 0.0063492), 9
(13556.0, 0.0061462, 0.1210946, 86399.0, 1080.0, 0.9194444, 0.225, 5.232949, 0.0222222, 0.0416667, 0.0064815), 2
(14274.0, 0.0, 0.1058824, 40714.0, 45.0, 0.8666667, 0.4888889, 4.861147, 0.0222222, 0.0444444, 0.0222222), 3
(9731.0, 0.0037871, 0.139472, 38086.0, 630.0, 0.8714285, 0.7079365, 4.938583, 0.0222222, 0.0507937, 0.0047619), 7
(9563.0, 0.0, 0.2101727, 34940.0, 45.0, 0.8444445, 0.7777778, 4.263391, 0.0222222, 0.0666667, 0.0), 11
(10648.0, 0.0194862, 0.1196386, 43780.0, 225.0, 0.8888889, 0.4666667, 3.821341, 0.0222222, 0.0844444, 0.0044444), 9
(9646.0, 0.0051057, 0.2008226, 38872.0, 450.0, 0.7466667, 0.56, 4.495022, 0.0222222, 0.1711111, 0.0044444), 7
(12980.0, 0.0063251, 0.2150538, 30138.0, 630.0, 0.5793651, 0.7777778, 4.203888, 0.0222222, 0.3285714, 0.0063492), 11
(9619.0, 0.0072158, 0.1144997, 62766.0, 494.0, 0.902834, 0.3502024, 5.127111, 0.0222672, 0.0202429, 0.0080972), 6
(10459.0, 0.0, 0.0934529, 85674.0, 898.0, 0.9465479, 0.1848552, 5.957058, 0.0222717, 0.0077951, 0.0167038), 2
(12107.0, 0.007732, 0.1457177, 80462.0, 404.0, 0.9356436, 0.1856436, 5.853561, 0.0222772, 0.009901, 0.019802), 2
(19234.0, 0.0302233, 0.0869548, 41990.0, 673.0, 0.0, 0.7473997, 5.395348, 0.0222883, 0.9702823, 0.0), 3
(9068.0, 0.1586316, 0.1132438, 30032.0, 314.0, 0.8503185, 0.6337579, 3.910345, 0.022293, 0.0095541, 0.0), 11
(8957.0, 0.0264243, 0.139835, 48586.0, 314.0, 0.6942675, 0.5764331, 4.162554, 0.022293, 0.2547771, 0.0159236), 9
(9855.0, 0.0177775, 0.1609398, 48186.0, 852.0, 0.5516432, 0.4542254, 5.29217, 0.0223005, 0.3978873, 0.0187793), 9
(10013.0, 0.0117572, 0.1064506, 52150.0, 493.0, 0.9391481, 0.4584179, 4.870588, 0.0223124, 0.020284, 0.0020284), 4
(15325.0, 0.1115172, 0.1136172, 58842.0, 368.0, 0.0516304, 0.75, 4.526212, 0.0223214, 0.0044643, 0.0), 4
(15166.0, 0.0016626, 0.1461982, 42266.0, 224.0, 0.9419643, 0.5267857, 4.265042, 0.0223214, 0.0044643, 0.0), 3
(7124.0, 0.0002414, 0.1591019, 34310.0, 448.0, 0.9151786, 0.5669643, 4.072503, 0.0223214, 0.0200893, 0.0089286), 11
(8805.0, 0.0019152, 0.0986354, 35523.0, 448.0, 0.6361607, 0.5602679, 4.25299, 0.0223214, 0.2767857, 0.0044643), 7
(11706.0, 0.0042755, 0.1562945, 26838.0, 224.0, 0.3973214, 0.6785714, 3.987081, 0.0223214, 0.5803571, 0.0), 5
(14417.0, 0.0245331, 0.1504186, 57813.0, 403.0, 0.7766749, 0.6401985, 4.933472, 0.0223325, 0.0049628, 0.0049628), 4
(9941.0, 0.0023275, 0.1173732, 66730.0, 582.0, 0.838488, 0.362543, 4.974479, 0.0223368, 0.0652921, 0.0137457), 6
(11077.0, 0.0, 0.1919075, 39646.0, 179.0, 0.8882682, 0.575419, 4.833512, 0.0223464, 0.0, 0.0111732), 7
(10704.0, 0.0469274, 0.1761639, 53333.0, 561.0, 0.8645276, 0.5258467, 4.719748, 0.0223464, 0.0, 0.0), 4
(10021.0, 0.0047106, 0.1648721, 34045.0, 179.0, 0.9441341, 0.3854749, 4.714407, 0.0223464, 0.0, 0.0223464), 11
(14717.0, 0.0, 0.1513043, 48422.0, 179.0, 0.9441341, 0.4636872, 4.522316, 0.0223464, 0.0, 0.0), 9
(11604.0, 0.0057842, 0.1437152, 66275.0, 537.0, 0.7672253, 0.160149, 6.687271, 0.0223464, 0.1545624, 0.0223464), 6
(11814.0, 0.0170843, 0.1252847, 22859.0, 179.0, 0.0111732, 0.8435754, 4.312416, 0.0223464, 0.9553072, 0.0), 5
(10350.0, 0.0107081, 0.1264249, 33467.0, 313.0, 0.8658147, 0.6230032, 4.319472, 0.0223642, 0.0990415, 0.0031949), 11
(11455.0, 0.0046969, 0.1849698, 30222.0, 313.0, 0.4472843, 0.9552715, 3.760784, 0.0223642, 0.4504792, 0.0), 11
(10230.0, 0.0367404, 0.1017671, 43147.0, 581.0, 0.0068847, 0.8709122, 5.153489, 0.0223752, 0.9638554, 0.0017212), 9
(8205.0, 0.0, 0.1271115, 46559.0, 536.0, 0.9402985, 0.4813433, 4.707526, 0.0223881, 0.0, 0.0018657), 9
(15951.0, 0.0030247, 0.1477431, 46145.0, 402.0, 0.8930348, 0.2686567, 4.995352, 0.0223881, 0.039801, 0.0049751), 9
(10270.0, 0.1100629, 0.1137972, 34625.0, 268.0, 0.7910448, 0.4328358, 5.235878, 0.0223881, 0.1604478, 0.0074627), 11
(13377.0, 0.0068383, 0.1395817, 35652.0, 536.0, 0.7145522, 0.5951493, 4.117826, 0.0223881, 0.2425373, 0.0149254), 11
(12094.0, 0.0271873, 0.1439008, 63188.0, 536.0, 0.3134328, 0.6436567, 5.998324, 0.0223881, 0.5335821, 0.0466418), 6
(11451.0, 0.0277431, 0.1536783, 32448.0, 1474.0, 0.2537313, 0.5529172, 4.544456, 0.0223881, 0.6872456, 0.0169607), 11
(10040.0, 0.0039205, 0.133016, 31346.0, 287.0, 0.8815331, 0.620209, 4.246548, 0.0224, 0.5136, 0.0), 11
(10901.0, 0.0248238, 0.1180917, 25753.0, 625.0, 0.464, 0.728, 3.919903, 0.0224, 0.5136, 0.0), 5
(12018.0, 0.0707214, 0.12132, 74277.0, 491.0, 0.796334, 0.203666, 6.179452, 0.0224033, 0.1120163, 0.0264766), 6
(10115.0, 0.0090769, 0.1512359, 33802.0, 491.0, 0.6598778, 0.6496945, 3.977772, 0.0224033, 0.2423625, 0.01222), 11
(12817.0, 0.0213297, 0.1082369, 90599.0, 357.0, 0.837535, 0.1540616, 6.434479, 0.022409, 0.0364146, 0.0644258), 2
(10727.0, 0.0472504, 0.1409504, 43604.0, 357.0, 0.7310925, 0.6358544, 4.938725, 0.022409, 0.1512605, 0.0028011), 9
(13052.0, 0.0448155, 0.1581722, 81314.0, 312.0, 0.9711539, 0.1826923, 5.534059, 0.0224359, 0.0, 0.0032051), 2
(16264.0, 0.00253, 0.1429475, 49271.0, 624.0, 0.9583333, 0.5352564, 4.685906, 0.0224359, 0.0096154, 0.0016026), 9
(15747.0, 0.0102564, 0.148718, 38162.0, 802.0, 0.9339152, 0.5099751, 4.151281, 0.0224439, 0.0386534, 0.0), 3
(29409.0, 0.0846399, 0.1965429, 32395.0, 401.0, 0.0024938, 0.9351621, 4.34612, 0.0224439, 0.9725686, 0.0), 10
(9812.0, 0.0007832, 0.118269, 49198.0, 490.0, 0.9244898, 0.2918367, 6.193601, 0.022449, 0.0061224, 0.0102041), 9
(12423.0, 0.0025526, 0.1448628, 37340.0, 490.0, 0.7979592, 0.4387755, 5.310708, 0.022449, 0.0857143, 0.0122449), 7
(10606.0, 0.0233636, 0.0964657, 44439.0, 579.0, 0.357513, 0.8134715, 4.190663, 0.0224525, 0.6113989, 0.0034542), 9
(15219.0, 0.0034904, 0.1390925, 63836.0, 1425.0, 0.9157895, 0.1178947, 6.009264, 0.0224561, 0.0133333, 0.0077193), 6
(13019.0, 0.0044049, 0.1351312, 83860.0, 1469.0, 0.9067393, 0.0762423, 6.252914, 0.0224643, 0.023145, 0.0456093), 2
(14994.0, 0.0, 0.0957179, 72821.0, 356.0, 0.9241573, 0.2162921, 5.494468, 0.0224719, 0.0, 0.0), 6
(13647.0, 0.0, 0.1296296, 40156.0, 89.0, 0.8876405, 0.6516854, 4.561091, 0.0224719, 0.0, 0.0224719), 7
(17270.0, 0.0014388, 0.1539568, 52734.0, 267.0, 0.9662921, 0.3520599, 4.66634, 0.0224719, 0.0037453, 0.0037453), 4
(11719.0, 0.0, 0.2054054, 46250.0, 89.0, 0.9325843, 0.247191, 4.891448, 0.0224719, 0.011236, 0.0), 9
(9632.0, 0.1105263, 0.0947368, 44565.0, 89.0, 0.9662921, 0.4494382, 4.476369, 0.0224719, 0.011236, 0.0), 9
(9305.0, 0.0, 0.0798722, 43824.0, 89.0, 0.9550562, 0.8202247, 3.782887, 0.0224719, 0.011236, 0.011236), 9
